"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Tue Nov 12 20:19:21 GMT 2024","Tue Nov 12 20:19:21 GMT 2024","0","tests","test_sign_up_flow_dpf","TestDPFSignUpFlow","","","Instagram QR type",""
"broken","Tue Nov 12 20:19:22 GMT 2024","Tue Nov 12 20:19:22 GMT 2024","0","tests","test_sign_up_flow_nsf","TestNSFSignUpFlow","","","Menu-Link QR type",""
"broken","Tue Nov 12 20:19:18 GMT 2024","Tue Nov 12 20:19:18 GMT 2024","0","tests","test_admin_link_generation","TestAdminLinkGeneration","","","test_admin_full_refund_options[full_refund_plan_button_keep_subscription-en-chromium]",""
"broken","Tue Nov 12 20:19:19 GMT 2024","Tue Nov 12 20:19:19 GMT 2024","0","tests","test_sign_up_flow_cff","TestCFFSignUpFlow","","","Menu-PDF QR type",""
"broken","Tue Nov 12 20:19:20 GMT 2024","Tue Nov 12 20:19:20 GMT 2024","0","tests","test_sign_up_flow_dpf","TestDPFSignUpFlow","","","PDF QR type",""
"broken","Tue Nov 12 20:19:21 GMT 2024","Tue Nov 12 20:19:21 GMT 2024","0","tests","test_sign_up_flow_nsf","TestNSFSignUpFlow","","","Links QR type",""
"broken","Tue Nov 12 20:19:20 GMT 2024","Tue Nov 12 20:19:20 GMT 2024","0","tests","test_sign_up_flow_default","TestDefaultSignUpFlow","","","Instagram QR type",""
"broken","Tue Nov 12 20:19:20 GMT 2024","Tue Nov 12 20:19:20 GMT 2024","0","tests","test_sign_up_flow_default","TestDefaultSignUpFlow","","","Menu-PDF QR type",""
"broken","Tue Nov 12 20:19:18 GMT 2024","Tue Nov 12 20:19:18 GMT 2024","0","tests","test_sign_up_flow_cff","TestCFFSignUpFlow","","","MP3 QR type",""
"broken","Tue Nov 12 20:19:19 GMT 2024","Tue Nov 12 20:19:19 GMT 2024","0","tests","test_sign_up_flow_default","TestDefaultSignUpFlow","","","VCard QR type",""
